,date_time,charge_desc,injured,killed,hit_run_lvl,address,lat,lng
859,1,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",0,0,1,"6000   POTOMAC STREET, San Diego, CA",32.679701,-117.062896
860,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,0,"6100   PARKSIDE AVENUE, San Diego, CA",32.665922,-117.055624
861,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"15700   VIA CALANOVA  , San Diego, CA",33.00010921260319,-117.06513368306446
862,1,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",0,0,0,"5100   GENESEE AVENUE, San Diego, CA",32.8142652,-117.1794037
863,1,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",1,0,1,"400   ARBOR DRIVE, San Diego, CA",32.753879,-117.161235
864,0,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),0,0,1,"4500   EUCLID AVENUE, San Diego, CA",32.759192,-117.092057
865,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,1,"6400   LINDA VISTA ROAD, San Diego, CA",32.8020723,-117.1573307
866,1,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",1,0,0,"5000   OTAY MESA ROAD, San Diego, CA",32.5681295,-116.9840045
867,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,0,"12100   RANCHO BERNARDO ROAD, San Diego, CA",33.02173536143454,-117.06854261905265
868,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,0,"0   COLLWOOD BOULEVARD, San Diego, CA",32.762943,-117.083252
869,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"4500   CONVOY STREET, San Diego, CA",32.821878,-117.155186
870,1,FOLLOWING TOO CLOSELY,0,0,0,"5300   FRIARS ROAD, San Diego, CA",32.7721825,-117.1579537
871,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,0,"300   WASHINGTON STREET, San Diego, CA",33.204659,-117.242511
872,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,0,"5100   LINDA VISTA ROAD, San Diego, CA",32.8020723,-117.1573307
873,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,0,"1200   SAVOY STREET, San Diego, CA",32.728293,-117.245163
874,1,STARTING PARKED VEHICLES OR BACKING,1,0,0,"4900   GENESEE AVENUE, San Diego, CA",32.8142652,-117.1794037
875,1,RIGHT-OF-WAY:FROM STOP INTERSECTION (I),1,0,0,"2700   ULRIC STREET, San Diego, CA",32.791963,-117.172814
876,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"1800   ROBINSON AVENUE, San Diego, CA",32.746513,-117.146327
877,0,"PEDESTRIAN NOT TO SUDDENLY ENTER PATH, ETC",1,0,0,"700 W HARBOR DRIVE, San Diego, CA",32.712103,-117.16969
878,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"10000   SCRIPPS RANCH BOULEVARD, San Diego, CA",32.903838,-117.100403
879,0,STARTING PARKED VEHICLES OR BACKING,0,0,1,"12400   HEATHERTON COURT, San Diego, CA",32.944267,-117.088625
880,0,FAIL TO OBEY TRAFFIC CONTROL DEVICE,1,0,0,"1100   GRAND AVENUE, San Diego, CA",32.795962,-117.249295
881,1,"RED OR STOP,VEHICLES STOP AT LIMIT LINE",0,0,1,"2000   QUALCOMM  , San Diego, CA",32.89726195,-117.218571153038
882,1,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",1,0,1,"3600   MISSION BOULEVARD, San Diego, CA",32.802624,-117.257347
883,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"2300   ROLL DRIVE, San Diego, CA",32.556446,-116.937741
884,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,0,"500   CAMEO COURT, San Diego, CA",32.808701,-117.183594
885,1,RIGHT-OF-WAY:FROM STOP INTERSECTION (I),1,0,0,"1900   C STREET, San Diego, CA",32.716892,-117.146612
886,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"4800   SANTA MONICA AVENUE, San Diego, CA",32.74571,-117.246926
887,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"4100   PACIFIC HIGHWAY, San Diego, CA",32.7640729,-117.2041102
888,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"4600   HOME AVENUE, San Diego, CA",32.732612,-117.095712
889,0,"RED OR STOP,VEHICLES STOP AT LIMIT LINE",1,0,0,"2000   PALM AVENUE, San Diego, CA",32.5837636,-117.0887537
890,1,RIGHT OF WAY ON SIDEWALK,1,0,0,"0   50TH  , San Diego, CA",32.7169643,-117.1700668
891,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,0,"4800   FIELD STREET, San Diego, CA",32.790868,-117.196819
892,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"700   DENNERY ROAD, San Diego, CA",32.57763298981673,-117.03505216090177
893,1,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),1,0,1,"4000   UNIVERSITY AVENUE, San Diego, CA",32.7497606,-117.1186691
894,1,STARTING PARKED VEHICLES OR BACKING,0,0,1,"4400   IMPERIAL AVENUE, San Diego, CA",32.7041759,-117.1067834
895,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"3700   MAIN STREET, San Diego, CA",32.594807,-117.053571
896,0,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),0,0,1,"2300   WEST MISSION BAY DRIVE, San Diego, CA",32.7709545,-117.2464838
897,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,0,"5300   ORANGE AVENUE, San Diego, CA",32.6022421,-117.069412
898,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"4200   GENESEE AVENUE, San Diego, CA",32.8142652,-117.1794037
899,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"4100   GENESEE AVENUE, San Diego, CA",32.817341,-117.180977
900,0,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",0,0,1,"0   CAMINO DE LA REINA  , San Diego, CA",32.7705355,-117.1476888
901,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"11800   RANCHO BERNARDO ROAD, San Diego, CA",33.02293,-117.076214
902,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,1,"1000   UNIVERSITY AVENUE, San Diego, CA",32.7497606,-117.1186691
903,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,0,"5200   NUTMEG STREET, San Diego, CA",32.733332,-117.083567
904,0,FAILURE TO DRIVE ON RIGHT SIDE OF ROADWAY,0,0,1,"3600   MIDWAY DRIVE, San Diego, CA",32.75187040372461,-117.21455859538676
905,1,LEFT TURN YIELD UNTIL SAFE OR U-TURN,1,0,0,"3400   EUCLID AVENUE, San Diego, CA",32.716164,-117.0850063
906,0,PED IN CROSSWALK: STOP/DELAY VEHICLES OR SUDDENLY LEAVE PLACE OF SAFETY (I),1,0,0,"4100   PACIFIC HIGHWAY, San Diego, CA",32.7640729,-117.2041102
907,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,0,"0   BERNARDO CENTER  , San Diego, CA",,
908,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,0,"11000   PORTOBELO DRIVE, San Diego, CA",32.841142,-117.090177
909,1,LEFT TURN YIELD UNTIL SAFE OR U-TURN,1,0,0,"3400   MORENA BOULEVARD, San Diego, CA",32.7626591,-117.197945
910,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,0,"7500   BALTIC STREET, San Diego, CA",32.805819,-117.159797
911,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"3800   HIGHLAND AVENUE, San Diego, CA",32.7313056,-117.0986017
912,0,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",0,0,1,"6400   MISSION GORGE ROAD, San Diego, CA",32.78994,-117.097798
913,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"2400   SANTO ROAD, San Diego, CA",32.79240355847442,-117.10610156027356
914,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,0,"9100   CLAIREMONT MESA BOULEVARD, San Diego, CA",32.832866,-117.1458038
915,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"8000   LA JOLLA SCENIC N DRIVE, San Diego, CA",,
916,0,STARTING PARKED VEHICLES OR BACKING,0,0,0,"500   BIRD ROCK AVENUE, San Diego, CA",32.815914,-117.26952
917,1,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",1,0,0,"4200 W WEST POINT LOMA BOULEVARD, San Diego, CA",32.752855,-117.226672
918,1,FAILURE TO DRIVE ON RIGHT SIDE OF ROADWAY,1,0,0,"3800   EUCLID AVENUE, San Diego, CA",32.716164,-117.0850063
919,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,0,"4000   TAYLOR STREET, San Diego, CA",32.755511,-117.200943
920,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"2600   NEWTON AVENUE, San Diego, CA",32.69494,-117.137921
921,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,0,"5000   43RD STREET, San Diego, CA",32.7531937,-117.1019358
922,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"0   MIDWAY DRIVE, San Diego, CA",32.7499956,-117.2068719
923,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,0,"3700   MORAGA AVENUE, San Diego, CA",32.8285867,-117.2132892
924,1,SIGNAL LIGHTS:CIRCULAR RED (I),1,0,0,"7700   MIRA MESA BOULEVARD, San Diego, CA",32.910587,-117.155734
925,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"600   05TH AVENUE, San Diego, CA",,
926,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,0,"500   SEA WORLD DRIVE, San Diego, CA",32.7659778,-117.226626467006
927,1,USE CELL PHONE WHILE DRIVING WITHOUT HANDSFREE DEVICE (I),1,0,0,"2500   CARMEL VALLEY ROAD, San Diego, CA",32.9655945,-117.1843702
928,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,1,"3800   42ND STREET, San Diego, CA",32.747901,-117.104575
929,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"400   09TH AVENUE, San Diego, CA",,
930,1,FOLLOWING TOO CLOSELY,1,0,0,"2400   NIMITZ BOULEVARD, San Diego, CA",32.7507706,-117.2357758
931,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"800   PROSPECT STREET, San Diego, CA",32.845574,-117.276916
932,1,SIGNAL LIGHTS:RIGHT TURN ON RED (I),0,0,1,"0   REAGAN ROAD, San Diego, CA",32.9129167,-117.1385089
933,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"1200   CAVE STREET, San Diego, CA",32.847836,-117.272117
934,0,PASSING: UNSAFE PASSING ON RIGHT OR ON SHOULDER (I),1,0,0,"0   BERYL STREET, San Diego, CA",32.808556,-117.232567
935,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"5300   MONROE AVENUE, San Diego, CA",32.759101,-117.08184
936,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"200 W BEECH STREET, San Diego, CA",32.721094,-117.165027
937,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,0,"3400   03RD AVENUE, San Diego, CA",,
938,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"800 S 45TH STREET, San Diego, CA",32.69772751487509,-117.09813719087751
939,1,ENTERING HWY FROM PRIVATE ROAD OR DRIVEWAY,1,0,0,"1100   C STREET, San Diego, CA",32.7169654,-117.1544228
940,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,0,"3100   MISSION BOULEVARD, San Diego, CA",32.802624,-117.257347
941,0,DRIVE THE WRONG WAY ON A DIVIDED HIGHWAY,0,1,0,"6800   CALLE CRISTOBAL  , San Diego, CA",32.918776,-117.177682
942,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"5200   FOOTHILL BOULEVARD, San Diego, CA",32.809746,-117.247437
943,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"8600   VILLA LA JOLLA DRIVE, San Diego, CA",32.865163,-117.234169
944,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,0,"5700   ANDROS PLACE, San Diego, CA",32.75116012309543,-117.07335568076462
945,0,DUI ALCOHOL (M),1,0,1,"2100   ILEX AVENUE, San Diego, CA",32.56998,-117.088226
946,0,PEDESTRIANS OUTSIDE CROSSWALKS,1,0,1,"2800   EL CAJON BOULEVARD, San Diego, CA",32.7859071,-116.9767298
947,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"4000   HIGHLAND AVENUE, San Diego, CA",32.749719,-117.09883
948,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"10100   PACIFIC HEIGHTS BOULEVARD, San Diego, CA",32.901566,-117.193574
949,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"4300   KEARNY MESA ROAD, San Diego, CA",32.818584507656176,-117.14927161797449
950,1,FOLLOWING TOO CLOSELY,1,0,0,"0   PALM AVENUE, San Diego, CA",32.5843352,-117.0838845
951,0,"RED OR STOP,VEHICLES STOP AT LIMIT LINE",1,0,1,"3500   COLLEGE AVENUE, San Diego, CA",32.744537,-117.054521
952,1,U-TURN IN RESIDENCE DISTRICT,0,0,1,"4400   UNIVERSITY AVENUE, San Diego, CA",32.7497606,-117.1186691
953,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"3200   MARATHON DRIVE, San Diego, CA",32.80177549868456,-117.12737085429967
954,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"1800   EAST MISSION BAY DRIVE, San Diego, CA",32.77788729436305,-117.2097503904654
955,0,STARTING PARKED VEHICLES OR BACKING,1,0,1,"3700   OCEAN VIEW BOULEVARD, San Diego, CA",32.701339,-117.114499
956,0,UNSAFE TURNING MOVEMENT (I),1,0,0,"2800   55TH STREET, San Diego, CA",32.73504,-117.077494
957,1,LEFT TURN YIELD UNTIL SAFE OR U-TURN,1,0,0,"1600   EBERS STREET, San Diego, CA",32.73917,-117.249857
958,0,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",0,0,1,"3100   FAIRMOUNT AVENUE, San Diego, CA",32.7750252,-117.098281
959,1,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",0,0,1,"1600   GARNET AVENUE, San Diego, CA",32.799903,-117.240738
960,1,LANED ROADWAYS - STRADDLING OR UNSAFE CHANGING,1,0,0,"1600   01ST AVENUE, San Diego, CA",,
961,1,FOLLOWING TOO CLOSELY (I),1,0,0,"800   SEA WORLD DRIVE, San Diego, CA",32.761797,-117.214064
962,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,0,"0   SABRE SPRINGS PARKWAY, San Diego, CA",32.9484708,-117.0959517
963,1,DRVG WITHOUT VALID DRVR'S LIC (M),0,0,0,"6000   UNIVERSITY AVENUE, San Diego, CA",32.751723,-117.066601
964,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,0,"3700   PARK BOULEVARD, San Diego, CA",32.7257011,-117.150536
965,1,FOLLOWING TOO CLOSELY (I),1,0,0,"5000   DOCOS PLACE, San Diego, CA",,
966,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"1400   E STREET, San Diego, CA",32.714771,-117.138191
967,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"4000   MISSISSIPPI STREET, San Diego, CA",32.750432,-117.141378
968,1,FOLLOWING TOO CLOSELY,1,0,0,"2200   SUNSET CLIFFS BOULEVARD, San Diego, CA",32.750028,-117.24315
969,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"1700   DRESCHER STREET, San Diego, CA",32.776763,-117.173821
970,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,0,"4100   TEXAS STREET, San Diego, CA",32.752308,-117.138909
971,1,RIGHT-OF-WAY:MAKING LEFT OR U-TURN (I),1,0,0,"4700   WEST POINT LOMA BOULEVARD, San Diego, CA",32.750665,-117.239887
972,1,FOLLOWING TOO CLOSELY,1,0,0,"6000   UNIVERSITY AVENUE, San Diego, CA",32.751723,-117.066601
973,1,UNSAFE SPEED (BASIC SPEED LAW) (I),0,0,1,"600   BROADWAY  , San Diego, CA",32.627185,-117.088407
974,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,0,"9100   ACTIVITY ROAD, San Diego, CA",32.896537,-117.130894
975,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"2300   BROADWAY  , San Diego, CA",32.7158245,-117.1363259
976,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"2000   CAM DEL ESTE  , San Diego, CA",19.8210102,-90.53181
977,0,ENTERING HWY FROM PRIVATE ROAD OR DRIVEWAY,1,0,0,"1600   EUCLID AVENUE, San Diego, CA",32.675735,-117.079549
978,1,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",1,0,0,"12500   CARMEL CANYON ROAD, San Diego, CA",32.9454,-117.217076
979,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,0,"1800   WEST MISSION BAY DRIVE, San Diego, CA",32.7709545,-117.2464838
980,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"3700   SIPES LANE, San Diego, CA",32.54611503597581,-117.0509508997138
981,1,"RED OR STOP,VEHICLES STOP AT LIMIT LINE",1,0,0,"6900   CALLE CRISTOBAL  , San Diego, CA",32.91826490132055,-117.17552450745686
982,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"5200   CLAIREMONT MESA BOULEVARD, San Diego, CA",32.832866,-117.1458038
983,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"1000 S 26TH STREET, San Diego, CA",32.695736,-117.138254
984,0,LEFT TURN YIELD UNTIL SAFE OR U-TURN,1,0,0,"900   LORING STREET, San Diego, CA",32.805399252442875,-117.25648487917405
985,1,STARTING PARKED VEHICLES OR BACKING,1,0,0,"8100   CLAIREMONT MESA BOULEVARD, San Diego, CA",32.832866,-117.1458038
986,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"4500   BAYARD STREET, San Diego, CA",32.797062,-117.2538
987,1,FOLLOWING TOO CLOSELY,1,0,0,"3600   EUCLID AVENUE, San Diego, CA",32.716164,-117.0850063
988,0,"RED OR STOP,VEHICLES STOP AT LIMIT LINE",1,0,1,"1800   MARKET STREET, San Diego, CA",32.7115386,-117.1461254
989,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"3800   CONVOY STREET, San Diego, CA",32.81231633392393,-117.15302375047972
990,1,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",1,0,0,"8000   REGENTS ROAD, San Diego, CA",32.8465916,-117.2196404
991,1,LANED ROADWAYS - STRADDLING OR UNSAFE CHANGING,0,0,0,"3000   MARKET STREET, San Diego, CA",32.711723,-117.130073
992,1,FOLLOWING TOO CLOSELY,0,0,0,"0   LYTTON STREET, San Diego, CA",32.7438557,-117.2118233
993,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,1,"2900   PARK BOULEVARD, San Diego, CA",32.7257011,-117.150536
994,1,STARTING PARKED VEHICLES OR BACKING,0,0,0,"5300   NAPA STREET, San Diego, CA",32.765691,-117.197874
995,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"4400   LAMONT STREET, San Diego, CA",32.799191,-117.23488
996,1,STARTING PARKED VEHICLES OR BACKING,0,0,1,"2000   ILEX AVENUE, San Diego, CA",32.57014542354394,-117.09001849845045
997,0,DRIVE THE WRONG WAY ON A DIVIDED HIGHWAY,0,0,1,"2500   30TH STREET, San Diego, CA",32.7465727,-117.130074
998,1,"ENTRANCE FROM STOP THROUGH HIGHWAY,YIELD UNTIL REASONABLY SAFE",1,0,0,"2300   DEL MAR HEIGHTS ROAD, San Diego, CA",32.949131,-117.25409
999,1,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),0,0,1,"7200   LISBON STREET, San Diego, CA",32.712147208811274,-117.04381885930476
1000,1,"ENTRANCE FROM STOP THROUGH HIGHWAY,YIELD UNTIL REASONABLY SAFE",1,0,0,"1400   BROADWAY  , San Diego, CA",32.71601205,-117.15173397099436
1001,0,ENTERING HWY FROM PRIVATE ROAD OR DRIVEWAY,1,0,1,"1700   VESTA STREET, San Diego, CA",32.688718,-117.112375
1002,1,ENTERING HWY FROM PRIVATE ROAD OR DRIVEWAY,1,0,0,"4100   NATIONAL AVENUE, San Diego, CA",32.696166,-117.10588
1003,1,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,0,"4900   FEDERAL BOULEVARD, San Diego, CA",32.721506,-117.089641
1004,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"200   06TH AVENUE, San Diego, CA",,
1005,0,UNSAFE SPEED (BASIC SPEED LAW) (I),0,0,0,"4100   NORMAL STREET, San Diego, CA",32.752948,-117.147716
1006,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"4700   VIEWRIDGE AVENUE, San Diego, CA",32.82395388914577,-117.12266656100795
1007,0,DUI ALCOHOL (M),0,0,0,"300 S 28TH STREET, San Diego, CA",32.703116,-117.133953
1008,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"200 W WASHINGTON STREET, San Diego, CA",32.749992,-117.163201
1009,0,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",1,0,0,"4200   40TH STREET, San Diego, CA",32.753362,-117.109449
1010,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,0,"3200   OCEAN VIEW BOULEVARD, San Diego, CA",32.701278,-117.125047
1011,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"3600   INDIA STREET, San Diego, CA",32.740737,-117.179131
1012,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"600 N NORTH CRESCENT COURT, San Diego, CA",32.745426,-117.168595
1013,1,STARTING PARKED VEHICLES OR BACKING,0,0,0,"4400   CLAIREMONT MESA BOULEVARD, San Diego, CA",32.832866,-117.1458038
1014,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"4000   04TH AVENUE, San Diego, CA",,
1015,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"2000   GARNET AVENUE, San Diego, CA",32.801516,-117.233389
1016,1,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",1,0,0,"200   CEDAR STREET, San Diego, CA",32.722054,-117.162805
1017,1,STARTING PARKED VEHICLES OR BACKING,1,0,0,"1500   EUCLID AVENUE, San Diego, CA",32.720344,-117.085015
1018,0,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",1,0,1,"12900   RANCHO PENASQUITOS BOULEVARD, San Diego, CA",32.951788,-117.107892
1019,1,FOLLOWING TOO CLOSELY,0,0,1,"4300   KEARNY MESA ROAD, San Diego, CA",32.818584507656176,-117.14927161797449
1020,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"1400   LAW STREET, San Diego, CA",32.804679,-117.246127
1021,1,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",0,0,1,"4300   KEELER AVENUE, San Diego, CA",32.694027,-117.101778
1022,1,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),0,0,1,"1900   PALM AVENUE, San Diego, CA",32.5837636,-117.0887537
1023,1,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",1,0,0,"16900   BERNARDO CENTER DRIVE, San Diego, CA",33.0053959,-117.0913852
1024,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"7700   ARMOUR STREET, San Diego, CA",32.820284,-117.157673
1025,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,0,"1600   PERSHING DRIVE, San Diego, CA",32.72226039457534,-117.14323950903947
1026,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"6900   LINDA VISTA ROAD, San Diego, CA",32.786955,-117.170535
1027,1,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",1,0,0,"3200   OCEAN FRONT WALK, San Diego, CA",32.772142,-117.253032
1028,0,"PEDESTRIAN TRAFFIC, RED LIGHT",0,0,0,"400   WASHINGTON STREET, San Diego, CA",32.750005,-117.161474
1029,0,UNSAFE START ON HWY (I),1,0,0,"9500   CARROLL CANYON ROAD, San Diego, CA",32.90309890672662,-117.12159302824382
1030,1,FOLLOWING TOO CLOSELY,1,0,0,"4900   MARKET STREET, San Diego, CA",32.7115386,-117.1461254
1031,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,0,"4800   OCEAN BOULEVARD, San Diego, CA",32.801981,-117.259089
1032,1,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",1,0,0,"0   SAN DIEGO AVENUE, San Diego, CA",32.7425249,-117.1813615
1033,1,LANE USAGE:OPERATING BICYCLE ON WRONG SIDE OF ROAD (I),1,0,0,"800   06TH AVENUE, San Diego, CA",,
1034,1,ENTERING HWY FROM PRIVATE ROAD OR DRIVEWAY,1,0,0,"3700   CARMEL VIEW ROAD, San Diego, CA",32.939226779898526,-117.23294528272966
1035,0,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),0,0,1,"700   CAMINO DE LA REINA  , San Diego, CA",32.767012,-117.158262
1036,0,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",0,0,0,"0   HARBOR DRIVE, San Diego, CA",32.7050201,-117.1577361
1037,1,LEFT TURN YIELD UNTIL SAFE OR U-TURN,1,0,0,"5100   FOOTHILL BOULEVARD, San Diego, CA",32.809474,-117.247268
1038,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"4300   ALAMO DRIVE, San Diego, CA",32.755951,-117.054021
